t, omega, theta, x, y
2.18, 72.0, 63.359999999999985, 0.03461490904585211, 0.09851969256983215
2.19, 72.0, 64.07999999999998, 0.03388252483231066, 0.0988813413518141
2.2, 72.0, 64.80000000000001, 0.03314565395172971, 0.09923375841029128
2.21, 72.0, 65.51999999999998, 0.03240441276456349, 0.09957688809452471
2.22, 72.0, 66.24000000000001, 0.03165891832138806, 0.09991067622035965
2.23, 72.0, 66.95999999999998, 0.030909288344418178, 0.10023507007878156
2.24, 72.0, 67.68, 0.030155641208917058, 0.10055001844423977
2.25, 72.0, 68.39999999999998, 0.02939809592450409, 0.10085547158273633
2.2600000000000002, 72.0, 69.12, 0.0286367721163613, 0.10115138125967979
2.27, 72.0, 69.84, 0.027871790006343607, 0.10143770074750182
2.2800000000000002, 72.0, 70.56, 0.027103270393994135, 0.10171438483303619
2.29, 72.0, 71.28, 0.026331334637468614, 0.10198138982465837
2.3000000000000003, 72.0, 72.0, 0.025556104634371583, 0.10223867355918498
2.31, 72.0, 72.72, 0.024777702802507268, 0.1024861954085318
2.32, 72.0, 73.43999999999997, 0.02399625206054848, 0.10272391628612942
2.33, 72.0, 74.16, 0.02321187580862615, 0.10295179865309557
2.34, 72.0, 74.87999999999997, 0.022424697908843334, 0.1031698065241628
2.35, 72.0, 75.6, 0.02163484266571557, 0.10337790547336102
2.36, 72.0, 76.31999999999996, 0.020842434806542152, 0.10357606263945379
2.37, 72.0, 77.03999999999999, 0.020047599461709788, 0.10376424673112751
2.38, 72.0, 77.75999999999999, 0.019250462144933558, 0.10394242803193257
2.39, 72.0, 78.47999999999999, 0.01845114873343647, 0.10411057840497605
2.4, 72.0, 79.19999999999999, 0.017649785448072122, 0.10426867129736477
2.41, 72.0, 79.91999999999999, 0.016846498833392957, 0.10441668174439835
2.42, 72.0, 80.63999999999999, 0.016041415737667455, 0.10455458637351142
2.43, 72.0, 81.35999999999999, 0.015234663292849223, 0.10468236340796441
2.44, 72.0, 82.07999999999998, 0.014426368894501496, 0.10479999267028232
2.45, 72.0, 82.80000000000001, 0.013616660181679764, 0.10490745558544107
2.46, 72.0, 83.51999999999998, 0.012805665016776333, 0.10500473518380055
2.47, 72.0, 84.24000000000001, 0.011993511465328954, 0.10509181610378451
2.48, 72.0, 84.95999999999998, 0.01118032777579833, 0.1051686845943062
2.49, 72.0, 85.68, 0.010366242359315615, 0.10523532851693991
2.5, 72.0, 86.39999999999998, 0.009551383769405394, 0.10529173734783766
2.5100000000000002, 72.0, 87.12, 0.008735880681685024, 0.10533790217939114
2.52, 72.0, 87.84, 0.007919861873545741, 0.1053738157216383
2.5300000000000002, 72.0, 88.56, 0.00710345620381694, 0.1053994723034145
2.54, 72.0, 89.28, 0.006286792592417916, 0.10541486787324805
2.5500000000000003, 72.0, 90.0, 0.005470000000000004, 0.10542
2.56, 72.0, 90.72, 0.004653207407582078, 0.10541486787324805
2.57, 72.0, 91.43999999999997, 0.0038365437961830973, 0.10539947230341451
2.58, 72.0, 92.16, 0.003020138126454267, 0.1053738157216383
2.59, 72.0, 92.87999999999997, 0.0022041193183150124, 0.10533790217939114
2.6, 72.0, 93.6, 0.0013886162305946428, 0.10529173734783766
2.61, 72.0, 94.31999999999996, 0.0005737576406844068, 0.10523532851693991
2.62, 72.0, 95.03999999999999, -0.00024032777579829304, 0.10516868459430621
2.63, 72.0, 95.75999999999999, -0.0010535114653289612, 0.10509181610378451
2.64, 72.0, 96.47999999999999, -0.0018656650167762955, 0.10500473518380055
2.65, 72.0, 97.19999999999999, -0.0026766601816797546, 0.10490745558544107
2.66, 72.0, 97.91999999999999, -0.0034863688945014583, 0.10479999267028234
2.67, 72.0, 98.63999999999999, -0.004294663292849186, 0.10468236340796441
2.68, 72.0, 99.35999999999999, -0.005101415737667419, 0.10455458637351144
2.69, 72.0, 100.07999999999998, -0.005906498833392921, 0.10441668174439836
2.7, 72.0, 100.80000000000001, -0.006709785448072114, 0.10426867129736477
2.71, 72.0, 101.51999999999998, -0.0075111487334364345, 0.10411057840497605
2.72, 72.0, 102.24000000000001, -0.008310462144933563, 0.10394242803193257
2.73, 72.0, 102.95999999999998, -0.009107599461709755, 0.10376424673112752
2.74, 72.0, 103.68, -0.009902434806542116, 0.1035760626394538
2.75, 72.0, 104.39999999999998, -0.010694842665715538, 0.10337790547336102
2.7600000000000002, 72.0, 105.12, -0.011484697908843298, 0.1031698065241628
2.77, 72.0, 105.84, -0.012271875808626143, 0.10295179865309557
2.7800000000000002, 72.0, 106.56, -0.013056252060548446, 0.10272391628612944
2.79, 72.0, 107.28, -0.013837702802507276, 0.1024861954085318
2.8000000000000003, 72.0, 108.0, -0.014616104634371577, 0.10223867355918498
2.81, 72.0, 108.72, -0.015391334637468623, 0.10198138982465837
2.82, 72.0, 109.43999999999997, -0.016163270393994098, 0.1017143848330362
2.83, 72.0, 110.16, -0.016931790006343598, 0.10143770074750183
2.84, 72.0, 110.87999999999997, -0.017696772116361264, 0.10115138125967979
2.85, 72.0, 111.6, -0.018458095924504054, 0.10085547158273635
2.86, 72.0, 112.31999999999996, -0.019215641208917042, 0.10055001844423979
2.87, 72.0, 113.03999999999999, -0.019969288344418145, 0.10023507007878157
2.88, 72.0, 113.75999999999999, -0.02071891832138807, 0.09991067622035965
2.89, 72.0, 114.47999999999999, -0.021464412764563456, 0.09957688809452472
2.9, 72.0, 115.19999999999999, -0.022205653951729704, 0.09923375841029128
2.91, 72.0, 115.91999999999999, -0.02294252483231063, 0.09888134135181412
2.92, 72.0, 116.63999999999999, -0.02367490904585209, 0.09851969256983215
2.93, 72.0, 117.35999999999999, -0.024402690940396685, 0.0981488691728804
2.94, 72.0, 118.07999999999998, -0.025125755590746597, 0.09776892971827197
2.95, 72.0, 118.80000000000001, -0.025843988816611502, 0.09737993420285113
2.96, 72.0, 119.51999999999998, -0.026557277200638944, 0.09698194405351918
2.97, 72.0, 120.24000000000001, -0.027265508106324454, 0.0965750221175343
2.98, 72.0, 120.95999999999998, -0.0279685696957979, 0.09615923265258741
2.99, 72.0, 121.68, -0.028666350947484234, 0.09573464131665496
3.0, 72.0, 122.39999999999998, -0.02935874167363475, 0.095301315157631
3.0100000000000002, 72.0, 123.12, -0.030045632537727487, 0.09485932260273922
3.02, 72.0, 123.84, -0.03072691507173223, 0.09440873344772782
3.0300000000000002, 72.0, 124.56, -0.03140248169323918, 0.09394961884584778
3.04, 72.0, 125.28, -0.03207222572244738, 0.09348205129661696
3.0500000000000003, 72.0, 126.0, -0.03273604139901075, 0.09300610463437159
3.06, 72.0, 126.72, -0.03339382389873873, 0.09252185401660698
